Ingreso,Ingreso específico,Valor,Código de entidad,Código de sector,Sector,Entidad,Año,Ingreso_alt,IPC,Valor_25
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1657782000000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,1964810119026.8984
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,243000000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,288004610.3308736
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,2112998197.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,2504334248.38199
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2613800000.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,3097886627.5013885
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,11455255409.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,13576816338.722952
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,450000000.0,2238.0,22.0,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,533341870.9830993
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2009400000.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,2381549234.5631995
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,9750000000.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,11555740537.967152
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,10900000.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,12918725.319368403
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,314039912.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,372201409.398773
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,161800000.0,2209.0,22.0,Educación,Nación,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,191766032.7223677
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1286143816.0,2209.0,22.0,Educación,Nación,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,1524342998.1750734
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,11430782771.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,13547811266.41448
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,33036362285.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,39154833936.79422
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,446709000000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,529441364099.97626
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,14193863802.0,2803.0,28.0,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,16822626392.528816
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,6433931000.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,7625521771.813696
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1654100000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,1960446197.318099
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,24294319139.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,28793728053.010616
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,2696989000000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,3196482576179.64
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,23679000000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,28064449251.130684
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,412013000000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,488319520643.02155
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,19691000000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,23337855070.062687
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,50649000000.0,4104.0,41.0,Inclusión social y reconciliación,Unidad de atención y reparación integral a las víctimas,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,60029405385.38444
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,34918412155.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,41385447267.792656
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,81268047072.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,96319227281.16235
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,137741700000.0,3708.0,37.0,Interior,Unidad nacional de protección - unp,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,163252035534.20615
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,1173435585000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,1390760734182.328
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,347518285000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,411880116272.751
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,71159147000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,84338116885.64755
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,172323167000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,204238134003.3624
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,62438178.0,3505.0,35.0,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,74001988.16732398
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,884786000.0,3505.0,35.0,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,1048652045.9103388
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,9003788085.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,10671327073.75386
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,75352096000.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,89307617473.64024
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,185534068000.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,219895748796.0568
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2695313000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,3194496174.011267
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,165087383348.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,195662253134.50327
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,290700000.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,344538848.65508217
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1642584636.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,1946798140.027407
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,2485790092.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,2946168752.3078456
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,8706877982.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,10319427985.203182
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,73266639977.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,86835926324.39627
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,156080562682.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,184987331833.13953
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,596894000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,707441250.5301913
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,8308000000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,9846676142.505753
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,31752840800.0,2904.0,29.0,Fiscalía,Fondo especial para la administración de bienes de la fiscalía general de la nación,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,37633598936.22331
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,13597600000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,16115932055.288424
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,621592169495.0,2111.0,21.0,Minas y energía,Agencia nacional de hidrocarburos - anh,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,736713623704.2379
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,10600000000.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,12563164072.04634
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,14322923000.0,2110.0,21.0,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,16975587890.593037
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,13138000000.0,1507.0,15.0,Defensa y policía,Instituto casas fiscales del ejército,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,15571212224.39102
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,32438609062.0,1507.0,15.0,Defensa y policía,Instituto casas fiscales del ejército,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,38446374331.592
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,150118000000.0,1503.0,15.0,Defensa y policía,Caja de retiro de las fuerzas militares,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,177920477751.64645
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,250535000000.0,1503.0,15.0,Defensa y policía,Caja de retiro de las fuerzas militares,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,296935123659.44617
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,289646727164.0,1313.0,13.0,Hacienda,Superintendencia financiera de colombia,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,343290505310.6201
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2442000000.0,1310.0,13.0,Hacienda,Unidad administrativa especial dirección de impuestos y aduanas nacionales,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,2894268553.2016187
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,4747000000.0,1310.0,13.0,Hacienda,Unidad administrativa especial dirección de impuestos y aduanas nacionales,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,5626164136.792828
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,31967847105.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,37888425302.84968
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,36401070528.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,43142700135.980606
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,106109200000.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,125761065014.48862
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,52500000.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,62223218.28136159
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,68182700000.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,80810419525.95415
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,87901893214.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,104181689310.4697
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,3735000000.0,1104.0,11.0,Relaciones exteriores,Unidad administrativa especial migración colombia,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,4426737529.159724
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,20475000000.0,1104.0,11.0,Relaciones exteriores,Unidad administrativa especial migración colombia,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,24267055129.731014
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,179243000000.0,1102.0,11.0,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,212439548845.8304
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,176380841671.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,209047306894.1888
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,141725218955.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,167973318762.10913
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,23251436759.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,27557699520.2006
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,66325398775.0,403.0,4.0,Información estadística,Instituto geográfico agustín codazzi - igac,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,78609138391.90814
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,32053000000.0,402.0,4.0,Información estadística,Fondo rotatorio del dane,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,37989348868.047295
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,308881015953.0,324.0,3.0,Planeación,Superintendencia de servicios públicos domiciliarios,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,366087064354.51904
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,271977796.0,303.0,3.0,Planeación,Unidad administrativa especial  - agencia nacional de contratación pública - colombia compra eficiente,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,322349214.6322216
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,186690546439.0,209.0,2.0,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,221266411850.29657
INGRESOS DEL PRESUPUESTO NACIONAL,FONDOS ESPECIALES DE LA NACIÓN,12010303927302.0,Nación,Nación,Nación,Nación,2022,FONDOS ESPECIALES DE LA NACIÓN,84.37364933874838,14234662150362.031
INGRESOS DEL PRESUPUESTO NACIONAL,CONTRIBUCIONES PARAFISCALES DE LA NACIÓN,2434904976821.0,Nación,Nación,Nación,Nación,2022,CONTRIBUCIONES PARAFISCALES DE LA NACIÓN,84.37364933874838,2885859502230.605
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,146727236567694.0,Nación,Nación,Nación,Nación,2022,RECURSOS DE CAPITAL DE LA NACIÓN,84.37364933874838,173901730833763.88
INGRESOS DEL PRESUPUESTO NACIONAL,INGRESOS CORRIENTES DE LA NACIÓN,170851972000000.0,Nación,Nación,Nación,Nación,2022,INGRESOS CORRIENTES DE LA NACIÓN,84.37364933874838,202494467572515.75
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,294207908572.0,2111.0,21.0,Minas y energía,Agencia nacional de hidrocarburos - anh,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,348696436479.5891
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,5850000000.0,1508.0,15.0,Defensa y policía,"Defensa civil colombiana, guillermo león valencia",2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,6933444322.780291
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1842000000.0,1508.0,15.0,Defensa y policía,"Defensa civil colombiana, guillermo león valencia",2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,2183146058.5574865
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,444928111920.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,527330648143.0902
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,10783000000.0,1510.0,15.0,Defensa y policía,Club militar de oficiales,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,12780056432.9128
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,5889000000.0,1903.0,19.0,Salud y protección social,Instituto nacional de salud (ins),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,6979667284.932159
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2111000000.0,1903.0,19.0,Salud y protección social,Instituto nacional de salud (ins),2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,2501965976.989606
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,189708040833.0,1910.0,19.0,Salud y protección social,Superintendencia nacional de salud,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,224842758752.02316
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,63000000000.0,1910.0,19.0,Salud y protección social,Superintendencia nacional de salud,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,74667861937.6339
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,89000000000.0,1912.0,19.0,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,105483170038.87964
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,18069936447.0,1913.0,19.0,Salud y protección social,Fondo de previsión social del congreso ,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,21416563807.08595
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4265129651.0,1718.0,17.0,Agricultura y desarrollo rural,Agencia de desarrollo rural - adr,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,5055049395.666296
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,26000000000.0,1913.0,19.0,Salud y protección social,Fondo de previsión social del congreso ,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,30815308101.24574
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4827569000.0,1914.0,19.0,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,5721654850.5778
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,148525227716.0,2103.0,21.0,Minas y energía,Servicio geológico colombiano,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,176032717418.31625
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,20339800000.0,2103.0,21.0,Minas y energía,Servicio geológico colombiano,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,24106815527.60454
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,42004417795.0,2109.0,21.0,Minas y energía,Unidad de planeacion minero energética - upme,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,49783810614.09131
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,39115564306.0,1510.0,15.0,Defensa y policía,Club militar de oficiales,2022,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,84.37364933874838,46359929447.82617
