Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2026)
2015,Información estadística,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,52168846972.0,93104061478.47903
2015,Información estadística,4,Fondo rotatorio del dane,402,Inversión,7281000000.0,12994166269.165243
2015,Información estadística,4,Fondo rotatorio del dane,402,Funcionamiento,2932326000.0,5233227798.296422
2015,Información estadística,4,Departamento administrativo nacional de estadística (dane),401,Inversión,168034584744.0,299885913079.75195
2015,Información estadística,4,Departamento administrativo nacional de estadística (dane),401,Funcionamiento,79115870000.0,141195545846.678
2015,Planeación,3,Fondo nacional de regalías,325,Inversión,150000000000.0,267700170357.75125
2015,Información estadística,4,Instituto geográfico agustín codazzi - igac,403,Inversión,97793470000.0,174528857192.50424
2015,Defensa y policía,15,Club militar de oficiales,1510,Inversión,4900000000.0,8744872231.68654
2015,Justicia y del derecho,12,Ministerio de justicia y del derecho,1201,Inversión,12733659122.0,22725351441.579556
2015,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,375101000000.0,669430677342.4191
2015,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversión,4361409060.0,7783666322.412265
2015,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Inversión,2022804160.0,3610033454.882453
2015,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Funcionamiento,3867363853.0,6901959748.556728
2015,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Inversión,4853917003.0,8662629390.703236
2015,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,3795525182.0,6773751585.456899
2015,Educación,22,Ministerio de educación nacional,2201,Inversión,2489109701952.0,4442233941677.879
2015,Educación,22,Instituto nacional de formación técnica profesional de san andres y providencia,2238,Funcionamiento,2615852632.0,4668427968.11448
2015,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,26530333608553.0,47347832177717.414
2015,Minas y energía,21,Agencia nacional de minería - anm,2112,Funcionamiento,70555356000.0,125917872139.01192
2015,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Inversión,441007000000.0,787050993526.4054
2015,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Funcionamiento,598742524000.0,1068556504501.5332
2015,Minas y energía,21,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2110,Inversión,33539000000.0,59855973424.1908
2015,Minas y energía,21,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,21710823000.0,38746606771.3799
2015,Minas y energía,21,Unidad de planeacion minero energética - upme,2109,Inversión,20405800000.0,36417574241.908005
2015,Minas y energía,21,Agencia nacional de minería - anm,2112,Inversión,30000000000.0,53540034071.550255
2015,Minas y energía,21,Unidad de planeacion minero energética - upme,2109,Funcionamiento,13294247000.0,23725814577.85349
2015,Educación,22,Instituto nacional de formación técnica profesional de san andres y providencia,2238,Inversión,1072800000.0,1914591618.398637
2015,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Inversión,1848000000.0,3298066098.8074956
2015,Transporte,24,Ministerio de transporte,2401,Funcionamiento,102638091163.0,183174896596.86337
2015,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,2445811000000.0,4364960142419.08
2015,Tecnologías de la información y las comunicaciones,23,ANTV,2310,Inversión,183932000000.0,328257518228.27936
2015,Tecnologías de la información y las comunicaciones,23,ANTV,2310,Funcionamiento,62432455195.0,111421192610.36116
2015,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversión,7707000000.0,13754434752.98126
2015,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,13113970000.0,23404080020.44293
2015,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,2965382129.0,5292222007.394207
2015,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversión,1153728000000.0,2059021214310.051
2015,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Inversión,11669000000.0,20825288586.030663
2015,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Funcionamiento,68372970000.0,122023038112.43613
2015,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversión,1320000000.0,2355761499.148211
2015,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,4847729570.0,8651586878.248722
2015,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversión,466377628.0,832329136.4442929
2015,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,8911948020.0,15904866687.822826
2015,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,403356392000.0,719857165688.5859
2015,Minas y energía,21,Servicio geológico colombiano,2103,Inversión,21979400000.0,39225927495.74105
2015,Educación,22,Escuela tecnológica instituto técnico central,2234,Funcionamiento,15202261665.0,27130986916.95741
2015,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversión,2820795485371.0,5034182879854.615
2015,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversión,184120000000.0,328593035775.12775
2015,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Deuda,219100000.0,391020715.5025553
2015,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,103084820000.0,183972159168.65417
2015,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,314804270000.0,561821044722.3168
2015,Defensa y policía,15,Policía nacional,1601,Inversión,249418000000.0,445128273935.264
2015,Defensa y policía,15,Policía nacional,1601,Funcionamiento,8031068615250.0,14332789576381.43
2015,Agricultura y desarrollo rural,17,Incoder,1713,Deuda,51029000.0,91069813.2879046
2015,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversión,41768000000.0,74542004770.01703
2015,Defensa y policía,15,Hospital militar,1519,Inversión,13600000000.0,24271482112.436115
2015,Defensa y policía,15,Hospital militar,1519,Funcionamiento,253943000000.0,453203895741.05615
2015,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversión,1200000000.0,2141601362.86201
2015,Minas y energía,21,Servicio geológico colombiano,2103,Funcionamiento,42411010000.0,75689564013.62862
2015,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,14473000000.0,25829497103.918224
2015,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,11500000000.0,20523679727.427597
2015,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,959149429120.0,1711763103826.4258
2015,Agricultura y desarrollo rural,17,Incoder,1713,Inversión,489288524866.0,873217476404.8068
2015,Agricultura y desarrollo rural,17,Incoder,1713,Funcionamiento,53327470000.0,95171818691.65248
2015,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversión,33446100000.0,59690177785.34923
2015,Minas y energía,21,Ministerio de minas y energía,2101,Inversión,2513247786676.0,4485312404296.043
2015,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,72602311000.0,129571006820.44292
2015,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia ,1914,Funcionamiento,454996724099.0,812018003690.1403
2015,Salud y protección social,19,Fondo de previsión social del congreso ,1913,Funcionamiento,260485598770.0,464880261109.79895
2015,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,45675100000.0,81514880340.7155
2015,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,99935250000.0,178351222998.29642
2015,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,10981790000.0,19598847025.55366
2015,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,84552700000.0,150898481294.7189
2015,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversión,46873000000.0,83652733901.1925
2015,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,31304470000.0,55868079679.727425
2015,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversión,4132182841000.0,7374573669900.511
2015,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,7603195086501.0,13569177466130.232
2015,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversión,173100000000.0,308925996592.845
2015,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,51340760000.0,91626201321.97614
2015,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,25876700000.0,46181313321.97614
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,2158779490.0,3643331640.625067
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,1779241000.0,3002791652.239287
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,2028787000.0,3423945754.269144
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,1674707860.0,2826373033.19085
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),3213,Funcionamiento,1000000000.0,1687681237.2462678
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Inversión,2554000000.0,4310337879.926969
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,3036887270.0,5125297665.2110405
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,2001762000.0,3378336168.832564
2016,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,2929675880.0,4944359013.888948
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,4297651110.0,7253065142.577597
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,2633188210.0,4443982336.155086
2016,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversión,211607000000.0,357125163569.971
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,2985305000.0,5038243235.95747
2016,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,24917274000.0,42052415813.12426
2016,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Inversión,1407000000.0,2374567500.805499
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,3065869740.0,5174210836.039094
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Inversión,2680000000.0,4522985715.819998
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,4564904000.0,7704102830.630437
2016,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales- ideam",3202,Inversión,24466567258.0,41291766501.15047
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,1893454220.0,3195547160.678767
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,1975074090.0,3333295483.864247
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,1752966080.0,2958447962.74514
2016,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Inversión,213000000.0,359476103.5334551
2016,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,1790711260.0,3022149794.8276234
2016,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2310376550.0,3899179154.408764
