TIPO,CTA,"SUB
CTA",OBJ,ORD,FUENTE,REC,SIT,APR. INICIAL,APR. ADICIONADA,APR. REDUCIDA,APR. VIGENTE,APR BLOQUEADA,CDP,APR. DISPONIBLE,COMPROMISO,OBLIGACION,ORDEN PAGO,PAGOS,mes,Código de entidad,Código de sector,Código de unidad,Sector,Entidad,Unidad,Tipo de gasto,Código de rubro,Nombre de rubro,mes_num,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Cuenta,Subcuenta,Objeto,Ordinal,perc_ejecucion,perc_perdida,perc_compr
A,8.0,3.0,,,Nación,10.0,CSF,81000000,0,0,81000000,0.0,7747666.0,73252334.0,7747666.0,7747666.0,7747666.0,7747666.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Funcionamiento,A-08-03,TASAS Y DERECHOS ADMINISTRATIVOS,4,8,3.0,,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,,,1.539717926310165e-08,0.9999999846028207,1.539717926310165e-08
A,8.0,4.0,1.0,,Nación,11.0,SSF,824000000,0,0,824000000,0.0,0.0,824000000.0,0.0,0.0,0.0,0.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Funcionamiento,A-08-04-01,CUOTA DE FISCALIZACIÓN Y AUDITAJE,4,8,4.0,1.0,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,0.0,1.0,0.0
A,8.0,4.0,3.0,,Nación,10.0,CSF,49000000,0,0,49000000,0.0,0.0,49000000.0,0.0,0.0,0.0,0.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Funcionamiento,A-08-04-03,CONTRIBUCIÓN NACIONAL DE VALORIZACIÓN,4,8,4.0,3.0,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CONTRIBUCIÓN NACIONAL DE VALORIZACIÓN,,0.0,1.0,0.0
C,204.0,1000.0,7.0,70506C,Nación,10.0,CSF,10682050225,0,0,10682050225,0.0,6971691109.0,3710359116.0,1808664213.0,299423638.0,299423638.0,299423638.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0204-1000-7-70506C,7. ACTORES DIFERENCIALES PARA EL CAMBIO / C. INSTITUCIONES HACIA LA INTERLOCUCIÓN CON PUEBLOS Y COMUNIDADES,4,204,1000.0,7.0,,204,,,,5.950539723700087e-07,0.9999964055849705,3.594415029547953e-06
C,204.0,1000.0,7.0,70506C,Nación,11.0,CSF,32931943953,0,0,32931943953,0.0,13716694858.0,19215249095.0,7184147072.0,616316776.5,616316776.5,614571470.5,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0204-1000-7-70506C,7. ACTORES DIFERENCIALES PARA EL CAMBIO / C. INSTITUCIONES HACIA LA INTERLOCUCIÓN CON PUEBLOS Y COMUNIDADES,4,204,1000.0,7.0,,204,,,,1.2248256301481576e-06,0.9999857227195493,1.4277280450663575e-05
C,204.0,1000.0,9.0,20106A,Nación,11.0,CSF,4647621057,0,0,4647621057,0.0,3456389723.0,1191231334.0,691935694.0,151381249.0,151381249.0,149871879.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0204-1000-9-20106A,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. PREVENCIÓN Y PROTECCIÓN PARA POBLACIONES VULNERABLES DESDE UN ENFOQUE DIFERENCIAL, COLECTIVO E INDIVIDUAL",4,204,1000.0,9.0,,204,,,,3.0084469670288157e-07,0.9999986248945271,1.3751054729329646e-06
C,210.0,1000.0,3.0,600011,Nación,14.0,CSF,49634288000,0,0,49634288000,0.0,0.0,49634288000.0,0.0,0.0,0.0,0.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0210-1000-3-600011,6. PAZ TOTAL E INTEGRAL / 1. HACIA UN NUEVO CAMPO COLOMBIANO: REFORMA RURAL INTEGRAL,4,210,1000.0,3.0,600011.0,210,,,,0.0,1.0,0.0
C,210.0,1000.0,16.0,600014,Nación,10.0,CSF,107063636574,0,0,107063636574,0.0,0.0,107063636574.0,0.0,0.0,0.0,0.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0210-1000-16-600014,6. PAZ TOTAL E INTEGRAL / 4. SOLUCIÓN AL PROBLEMA DE LAS DROGAS ILÍCITAS,4,210,1000.0,16.0,600014.0,210,,,,0.0,1.0,0.0
C,214.0,1000.0,1.0,53105B,Nación,14.0,CSF,19272160000,0,0,19272160000,0.0,3812390500.0,15459769500.0,3650261046.89,1284215910.89,1284215910.89,1284215910.89,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0214-1000-1-53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,4,214,1000.0,1.0,,214,,,,2.552162495453561e-06,0.9999927457219121,7.254278087888976e-06
C,214.0,1000.0,2.0,600030,Nación,11.0,CSF,14586512583,0,7190926358,7395586225,0.0,650000000.0,6745586225.0,0.0,0.0,0.0,0.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0214-1000-2-600030,6. PAZ TOTAL E INTEGRAL / 3. DESESCALAMIENTO DE LA VIOLENCIA,4,214,1000.0,2.0,600030.0,214,,,,0.0,1.0,0.0
C,214.0,1000.0,3.0,53105A,Nación,11.0,CSF,2116977856,0,0,2116977856,0.0,2116977856.0,0.0,1802218001.0,83970000.67,83970000.67,69328333.67,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0214-1000-3-53105A,5. CONVERGENCIA REGIONAL / A. LUCHA CONTRA LA CORRUPCIÓN EN LAS ENTIDADES PÚBLICAS NACIONALES Y TERRITORIALES,4,214,1000.0,3.0,,214,,,,1.6687621188610297e-07,0.9999964183957294,3.581604270574611e-06
C,214.0,1000.0,4.0,20109C,Nación,11.0,CSF,0,7190926358,0,7190926358,0.0,3334712029.0,3856214329.0,0.0,0.0,0.0,0.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0214-1000-4-20109C,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL/C. RESPETO A LOS DD.HH. Y AL DIH DESDE UN ENFOQUE DIFERENCIAL,4,214,1000.0,4.0,,214,,,,0.0,1.0,0.0
C,299.0,1000.0,4.0,53105B,Nación,11.0,CSF,3657351283,0,0,3657351283,0.0,2635145352.85,1022205930.15,2619095162.85,59484352.75,22400000.0,22400000.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0299-1000-4-53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,4,299,1000.0,4.0,,299,,,,1.1821511699669601e-07,0.9999947949901649,5.205009835158597e-06
C,299.0,1000.0,5.0,53105B,Nación,11.0,CSF,1026250149,0,0,1026250149,0.0,1016633482.0,9616667.0,259550000.0,32100000.0,32100000.0,32100000.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0299-1000-5-53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,4,299,1000.0,5.0,,299,,,,6.379333522451317e-08,0.9999994841881571,5.158118429134702e-07
C,299.0,1000.0,6.0,53105B,Nación,11.0,CSF,13746382988,0,0,13746382988,0.0,7582327702.33,6164055285.67,2872378829.33,0.0,0.0,0.0,abril,201,2,20101,Presidencia de la república,Presidencia de la república,Presidencia de la republica - gestion general,Inversión,C-0299-1000-6-53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,4,299,1000.0,6.0,,299,,,,0.0,0.9999942916316028,5.7083683972349965e-06
A,1.0,1.0,1.0,,Nación,10.0,CSF,8348000000,0,0,8348000000,0.0,8177144494.48,170855505.52,2821739734.0,2821739734.0,2821739734.0,2821739734.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Funcionamiento,A-01-01-01,SALARIO,4,1,1.0,1.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,5.607731737301888e-06,0.9999943922682627,5.607731737301888e-06
A,1.0,1.0,2.0,,Nación,10.0,CSF,3060000000,0,0,3060000000,0.0,2888347045.63,171652954.37,1094948417.0,1094948417.0,1094948417.0,1094948417.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Funcionamiento,A-01-01-02,CONTRIBUCIONES INHERENTES A LA NÓMINA,4,1,1.0,2.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,2.1760252778576646e-06,0.9999978239747221,2.1760252778576646e-06
A,1.0,1.0,3.0,,Nación,10.0,CSF,1312000000,0,0,1312000000,0.0,1235160839.17,76839160.83,280991529.0,280991529.0,280991529.0,280991529.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Funcionamiento,A-01-01-03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,4,1,1.0,3.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,5.584232649453431e-07,0.999999441576735,5.584232649453431e-07
A,2.0,,,,Nación,10.0,CSF,4499000000,0,0,4499000000,0.0,4256352221.74,242647778.26,3242518673.35,1424308749.96,1424308749.96,1424308749.96,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Funcionamiento,A-02,ADQUISICIÓN DE BIENES  Y SERVICIOS,4,2,,,,ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,2.8305733816014204e-06,0.9999935560410996,6.443958900335211e-06
A,3.0,2.0,2.0,,Nación,10.0,CSF,21135000000,0,0,21135000000,0.0,21135000000.0,0.0,13518957035.5,6368188243.5,6368188243.5,6368188243.5,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Funcionamiento,A-03-02-02,A ORGANIZACIONES INTERNACIONALES,4,3,2.0,2.0,,TRANSFERENCIAS CORRIENTES,A GOBIERNOS Y ORGANIZACIONES INTERNACIONALES,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",,1.2655699918704026e-05,0.9999731333533317,2.686664666826923e-05
A,3.0,4.0,2.0,012,Nación,10.0,CSF,103000000,0,0,103000000,0.0,50000000.0,53000000.0,28458766.0,25237333.0,25237333.0,25237333.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Funcionamiento,A-03-04-02-012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),4,3,4.0,2.0,12.0,TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA","FORTALECIMIENTO A LOS PROCESOS ORGANIZATIVOS Y DE CONCERTACIÓN DE LAS COMUNIDADES NEGRAS, AFROCOLOMBIANAS, RAIZALES Y PALENQUERAS",5.015494218821397e-08,0.9999999434430031,5.6556996869594325e-08
A,8.0,1.0,,,Nación,10.0,CSF,3000000,0,0,3000000,0.0,1903600.0,1096400.0,261000.0,261000.0,261000.0,261000.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Funcionamiento,A-08-01,IMPUESTOS,4,8,1.0,,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,5.18693473320808e-10,0.9999999994813066,5.18693473320808e-10
A,8.0,4.0,1.0,,Nación,11.0,SSF,528000000,0,0,528000000,0.0,0.0,528000000.0,0.0,0.0,0.0,0.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Funcionamiento,A-08-04-01,CUOTA DE FISCALIZACIÓN Y AUDITAJE,4,8,4.0,1.0,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,0.0,1.0,0.0
C,208.0,1000.0,12.0,53105B,Nación,10.0,CSF,677432914,0,0,677432914,0.0,625432914.0,52000000.0,569732914.0,112193291.0,112193291.0,112193291.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Inversión,C-0208-1000-12-53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,4,208,1000.0,12.0,,208,,,,2.2296524058269023e-07,0.9999988677519386,1.1322480614093686e-06
C,208.0,1000.0,13.0,803001,Nación,10.0,CSF,1270186714,0,0,1270186714,0.0,1270186714.0,0.0,403700000.0,21000000.0,21000000.0,21000000.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Inversión,C-0208-1000-13-803001,8. ESTABILIDAD MACROECONÓMICA / 1. ADMINISTRACIÓN EFICIENTE DE LOS RECURSOS PÚBLICOS,4,208,1000.0,13.0,803001.0,208,,,,4.1733957623513285e-08,0.999999197714348,8.022856520291578e-07
C,208.0,1000.0,14.0,803001,Propios,25.0,CSF,85681560000,0,0,85681560000,81381560000.0,4300000000.0,0.0,0.0,0.0,0.0,0.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Inversión,C-0208-1000-14-803001,8. ESTABILIDAD MACROECONÓMICA / 1. ADMINISTRACIÓN EFICIENTE DE LOS RECURSOS PÚBLICOS,4,208,1000.0,14.0,803001.0,208,,,,0.0,1.0,0.0
C,208.0,1000.0,15.0,803001,Propios,25.0,CSF,15322000000,0,0,15322000000,0.0,6428384505.3,8893615494.7,2272352115.07,52783577.0,52429255.0,52429255.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Inversión,C-0208-1000-15-803001,8. ESTABILIDAD MACROECONÓMICA / 1. ADMINISTRACIÓN EFICIENTE DE LOS RECURSOS PÚBLICOS,4,208,1000.0,15.0,803001.0,208,,,,1.0489845551121194e-07,0.999995484083482,4.515916517906294e-06
C,208.0,1000.0,16.0,53105B,Nación,10.0,CSF,762112028,0,0,762112028,0.0,653348974.4,108763053.6,648017504.4,95870933.0,95870933.0,95870933.0,abril,209,2,20900,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia","Agencia presidencial de cooperacion internacional de colombia, apc - colombia ",Inversión,C-0208-1000-16-53105B,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,4,208,1000.0,16.0,,208,,,,1.9052730738803246e-07,0.9999987121745205,1.2878254794249731e-06
A,1.0,1.0,1.0,,Nación,10.0,CSF,8702000000,0,0,8702000000,0.0,8702000000.0,0.0,2339964526.0,2324278003.0,2324278003.0,2324278003.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Funcionamiento,A-01-01-01,SALARIO,4,1,1.0,1.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,4.619110461069814e-06,0.9999953497152205,4.650284779457541e-06
A,1.0,1.0,2.0,,Nación,10.0,CSF,3157000000,0,0,3157000000,0.0,3157000000.0,0.0,733110248.0,733110248.0,733110248.0,733110248.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Funcionamiento,A-01-01-02,CONTRIBUCIONES INHERENTES A LA NÓMINA,4,1,1.0,2.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,1.4569329534950151e-06,0.9999985430670465,1.4569329534950151e-06
A,1.0,1.0,3.0,,Nación,10.0,CSF,967000000,0,0,967000000,0.0,967000000.0,0.0,229342811.0,227593160.0,227593160.0,227593160.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Funcionamiento,A-01-01-03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,4,1,1.0,3.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,4.5230301404007045e-07,0.9999995442198497,4.557801502634008e-07
A,2.0,,,,Nación,10.0,CSF,4222000000,0,0,4222000000,0.0,1504929341.63,2717070658.37,716223913.22,262016537.0,262016537.0,262016537.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Funcionamiento,A-02,ADQUISICIÓN DE BIENES  Y SERVICIOS,4,2,,,,ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,5.207136691341762e-07,0.9999985766257884,1.423374211584302e-06
A,3.0,3.0,1.0,999,Nación,10.0,CSF,85718000000,0,0,85718000000,85718000000.0,0.0,0.0,0.0,0.0,0.0,0.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Funcionamiento,A-03-03-01-999,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,4,3,3.0,1.0,999.0,TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A HOGARES DIFERENTES DE PRESTACIONES SOCIALES,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,0.0,1.0,0.0
A,3.0,3.0,4.0,013,Nación,10.0,CSF,650000000000,0,0,650000000000,0.0,650000000000.0,0.0,650000000000.0,0.0,0.0,0.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Funcionamiento,A-03-03-04-013,ATENCIÓN DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES,4,3,3.0,4.0,13.0,TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,"FORTALECIMIENTO A LOS PROCESOS ORGANIZATIVOS Y DE CONCERTACIÓN DE LAS COMUNIDADES INDÍGENAS, MINORÍAS Y ROM",0.0,0.9987082346449865,0.0012917653550135065
A,3.0,4.0,2.0,012,Nación,10.0,CSF,80000000,0,0,80000000,0.0,80000000.0,0.0,23376666.0,23269002.0,23269002.0,23269002.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Funcionamiento,A-03-04-02-012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),4,3,4.0,2.0,12.0,TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA","FORTALECIMIENTO A LOS PROCESOS ORGANIZATIVOS Y DE CONCERTACIÓN DE LAS COMUNIDADES NEGRAS, AFROCOLOMBIANAS, RAIZALES Y PALENQUERAS",4.624321635283076e-08,0.9999999535428196,4.6457180391572566e-08
A,8.0,1.0,,,Nación,10.0,CSF,11000000,0,0,11000000,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Funcionamiento,A-08-01,IMPUESTOS,4,8,1.0,,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,0.0,1.0,0.0
A,8.0,4.0,1.0,,Nación,11.0,SSF,1836000000,0,0,1836000000,0.0,0.0,1836000000.0,0.0,0.0,0.0,0.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Funcionamiento,A-08-04-01,CUOTA DE FISCALIZACIÓN Y AUDITAJE,4,8,4.0,1.0,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,0.0,1.0,0.0
C,207.0,1000.0,6.0,10201B,Nación,10.0,CSF,23299385212,0,0,23299385212,0.0,23299385212.0,0.0,0.0,0.0,0.0,0.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Inversión,C-0207-1000-6-10201B,"1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. DEMOCRATIZACIÓN DEL CONOCIMIENTO, LA INFORMACIÓN AMBIENTAL Y DE RIESGO DE DESASTRES",4,207,1000.0,6.0,,207,,,,0.0,1.0,0.0
C,207.0,1000.0,12.0,10201B,Nación,10.0,CSF,908154180,0,0,908154180,0.0,736737000.24,171417179.76,666737000.24,126360000.0,126360000.0,126360000.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Inversión,C-0207-1000-12-10201B,"1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. DEMOCRATIZACIÓN DEL CONOCIMIENTO, LA INFORMACIÓN AMBIENTAL Y DE RIESGO DE DESASTRES",4,207,1000.0,12.0,,207,,,,2.5111918501462566e-07,0.9999986749726802,1.3250273197164062e-06
C,207.0,1000.0,13.0,10201B,Nación,10.0,CSF,1378702501,0,0,1378702501,0.0,1065220000.0,313482501.0,0.0,0.0,0.0,0.0,abril,211,2,21100,Presidencia de la república,Unidad nacional para la gestión del riesgo de desastres,Unidad nacional para la gestion del riesgo de desastres ,Inversión,C-0207-1000-13-10201B,"1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. DEMOCRATIZACIÓN DEL CONOCIMIENTO, LA INFORMACIÓN AMBIENTAL Y DE RIESGO DE DESASTRES",4,207,1000.0,13.0,,207,,,,0.0,1.0,0.0
A,1.0,1.0,1.0,,Nación,10.0,CSF,34042000000,0,0,34042000000,0.0,32042000000.0,2000000000.0,8848743607.0,8843187641.0,8843187641.0,8843187641.0,abril,212,2,21200,Presidencia de la república,Agencia para la reincorporación y la normalización - arn,Agencia para la reincorporacion y la normalizacion - arn,Funcionamiento,A-01-01-01,SALARIO,4,1,1.0,1.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,1.7574343726965258e-05,0.9999824146147278,1.7585385272184387e-05
A,1.0,1.0,2.0,,Nación,10.0,CSF,12341000000,0,0,12341000000,0.0,12141000000.0,200000000.0,3447702592.0,3447702592.0,3162763692.0,3162763692.0,abril,212,2,21200,Presidencia de la república,Agencia para la reincorporación y la normalización - arn,Agencia para la reincorporacion y la normalizacion - arn,Funcionamiento,A-01-01-02,CONTRIBUCIONES INHERENTES A LA NÓMINA,4,1,1.0,2.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,6.851727327285949e-06,0.9999931482726727,6.851727327285949e-06
A,1.0,1.0,3.0,,Nación,10.0,CSF,2909000000,0,0,2909000000,0.0,2509000000.0,400000000.0,867199267.0,867199267.0,867199267.0,867199267.0,abril,212,2,21200,Presidencia de la república,Agencia para la reincorporación y la normalización - arn,Agencia para la reincorporacion y la normalizacion - arn,Funcionamiento,A-01-01-03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,4,1,1.0,3.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,1.723412260005704e-06,0.99999827658774,1.723412260005704e-06
