ENTIDAD,CONCEPTO,NACION,PROPIOS,TOTAL,Tipo de gasto,Código de entidad,Código de sector,Sector,TOTAL %
Computadores para educar (cpe),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2311,23,Tecnologías de la información y las comunicaciones,0.0
Computadores para educar (cpe),Gastos comerc. y produccion,0.0,1192.2,1192.2,Funcionamiento,2311,23,Tecnologías de la información y las comunicaciones,0.00022552721060177137
Computadores para educar (cpe),Gastos de personal,0.0,0.0,0.0,Funcionamiento,2311,23,Tecnologías de la información y las comunicaciones,0.0
Computadores para educar (cpe),Inversion,0.0,148522.3,148522.3,Inversion,2311,23,Tecnologías de la información y las comunicaciones,0.02809580609894268
Computadores para educar (cpe),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,2311,23,Tecnologías de la información y las comunicaciones,0.0
Computadores para educar (cpe),Transferencias,0.0,1696.0,1696.0,Funcionamiento,2311,23,Tecnologías de la información y las comunicaciones,0.0003208305227148165
Computadores para educar (cpe),"Tributos, multas, sanciones, interés",0.0,611.0,611.0,Funcionamiento,2311,23,Tecnologías de la información y las comunicaciones,0.00011558222251105714
Congreso de la república,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,101,1,Congreso de la república,0.0
Congreso de la república,Adquisición de bienes y servicios,345105.8,0.0,345105.8,Funcionamiento,101,1,Congreso de la república,0.06528329847046871
Congreso de la república,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,101,1,Congreso de la república,0.0
Congreso de la república,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,101,1,Congreso de la república,0.0
Congreso de la república,Gastos de personal,728048.2,0.0,728048.2,Funcionamiento,101,1,Congreso de la república,0.13772410646673425
Congreso de la república,Inversion,77232.0,0.0,77232.0,Inversion,101,1,Congreso de la república,0.014609895595702069
Congreso de la república,Servicio de la deuda,4295.6,0.0,4295.6,Servicio de la deuda,101,1,Congreso de la república,0.0008125940998666072
Congreso de la república,Transferencias,11150.8,0.0,11150.8,Funcionamiento,101,1,Congreso de la república,0.002109385019273806
Congreso de la república,"Tributos, multas, sanciones, interés",2921.2,0.0,2921.2,Funcionamiento,101,1,Congreso de la república,0.0005526003083458266
Consejo nacional electoral- cne,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2804,28,Registraduría,0.0
Consejo nacional electoral- cne,Adquisición de bienes y servicios,11587.9,0.0,11587.9,Funcionamiento,2804,28,Registraduría,0.002192070763070178
Consejo nacional electoral- cne,Disminución de pasivos,3572.5,0.0,3572.5,Funcionamiento,2804,28,Registraduría,0.0006758060391501662
Consejo nacional electoral- cne,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2804,28,Registraduría,0.0
Consejo nacional electoral- cne,Gastos de personal,72055.3,0.0,72055.3,Funcionamiento,2804,28,Registraduría,0.013630624742554788
Consejo nacional electoral- cne,Inversion,464.5,0.0,464.5,Inversion,2804,28,Registraduría,8.786897276004261e-05
Consejo nacional electoral- cne,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,2804,28,Registraduría,0.0
Consejo nacional electoral- cne,Transferencias,335.3,0.0,335.3,Funcionamiento,2804,28,Registraduría,6.342834567587145e-05
Consejo nacional electoral- cne,"Tributos, multas, sanciones, interés",0.0,0.0,0.0,Funcionamiento,2804,28,Registraduría,0.0
Corporación agencia nacional de gobierno digital - and,Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,2312,23,Tecnologías de la información y las comunicaciones,0.0
Corporación agencia nacional de gobierno digital - and,Adquisición de bienes y servicios,0.0,4577.7,4577.7,Funcionamiento,2312,23,Tecnologías de la información y las comunicaciones,0.0008659586579195847
Corporación agencia nacional de gobierno digital - and,Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,2312,23,Tecnologías de la información y las comunicaciones,0.0
Corporación agencia nacional de gobierno digital - and,Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,2312,23,Tecnologías de la información y las comunicaciones,0.0
Corporación agencia nacional de gobierno digital - and,Gastos de personal,0.0,0.0,0.0,Funcionamiento,2312,23,Tecnologías de la información y las comunicaciones,0.0
Corporación agencia nacional de gobierno digital - and,Inversion,0.0,87814.6,87814.6,Inversion,2312,23,Tecnologías de la información y las comunicaciones,0.016611794823108803
Corporación agencia nacional de gobierno digital - and,Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,2312,23,Tecnologías de la información y las comunicaciones,0.0
Corporación agencia nacional de gobierno digital - and,Transferencias,0.0,43.6,43.6,Funcionamiento,2312,23,Tecnologías de la información y las comunicaciones,8.247765796206368e-06
Corporación agencia nacional de gobierno digital - and,"Tributos, multas, sanciones, interés",0.0,610.0,610.0,Funcionamiento,2312,23,Tecnologías de la información y las comunicaciones,0.00011539305357077717
Corporación autónoma regional de boyacá (corpoboyacá),Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3235,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de boyacá (corpoboyacá),Adquisición de bienes y servicios,75.6,0.0,75.6,Funcionamiento,3235,32,Ambiente y desarrollo sostenible,1.4301171885165168e-05
Corporación autónoma regional de boyacá (corpoboyacá),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3235,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de boyacá (corpoboyacá),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3235,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de boyacá (corpoboyacá),Gastos de personal,2968.9,0.0,2968.9,Funcionamiento,3235,32,Ambiente y desarrollo sostenible,0.0005616236667971809
Corporación autónoma regional de boyacá (corpoboyacá),Inversion,0.0,0.0,0.0,Inversion,3235,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de boyacá (corpoboyacá),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3235,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de boyacá (corpoboyacá),Transferencias,0.0,0.0,0.0,Funcionamiento,3235,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de boyacá (corpoboyacá),"Tributos, multas, sanciones, interés",28.7,0.0,28.7,Funcionamiento,3235,32,Ambiente y desarrollo sostenible,5.429148586034926e-06
Corporación autónoma regional de caldas (corpocaldas),Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3211,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de caldas (corpocaldas),Adquisición de bienes y servicios,42.6,0.0,42.6,Funcionamiento,3211,32,Ambiente y desarrollo sostenible,8.058596855926405e-06
Corporación autónoma regional de caldas (corpocaldas),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3211,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de caldas (corpocaldas),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3211,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de caldas (corpocaldas),Gastos de personal,5433.9,0.0,5433.9,Funcionamiento,3211,32,Ambiente y desarrollo sostenible,0.0010279251045872885
Corporación autónoma regional de caldas (corpocaldas),Inversion,0.0,0.0,0.0,Inversion,3211,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de caldas (corpocaldas),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3211,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de caldas (corpocaldas),Transferencias,0.0,0.0,0.0,Funcionamiento,3211,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de caldas (corpocaldas),"Tributos, multas, sanciones, interés",12.0,0.0,12.0,Funcionamiento,3211,32,Ambiente y desarrollo sostenible,2.2700272833595505e-06
Corporación autónoma regional de chivor (corpochivor),Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3236,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de chivor (corpochivor),Adquisición de bienes y servicios,143.1,0.0,143.1,Funcionamiento,3236,32,Ambiente y desarrollo sostenible,2.7070075354062644e-05
Corporación autónoma regional de chivor (corpochivor),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3236,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de chivor (corpochivor),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3236,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de chivor (corpochivor),Gastos de personal,2828.5,0.0,2828.5,Funcionamiento,3236,32,Ambiente y desarrollo sostenible,0.0005350643475818741
Corporación autónoma regional de chivor (corpochivor),Inversion,0.0,0.0,0.0,Inversion,3236,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de chivor (corpochivor),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3236,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de chivor (corpochivor),Transferencias,0.0,0.0,0.0,Funcionamiento,3236,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de chivor (corpochivor),"Tributos, multas, sanciones, interés",20.1,0.0,20.1,Funcionamiento,3236,32,Ambiente y desarrollo sostenible,3.802295699627248e-06
Corporación autónoma regional de la frontera nororiental (corponor),Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3217,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la frontera nororiental (corponor),Adquisición de bienes y servicios,0.0,0.0,0.0,Funcionamiento,3217,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la frontera nororiental (corponor),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3217,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la frontera nororiental (corponor),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3217,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la frontera nororiental (corponor),Gastos de personal,5521.9,0.0,5521.9,Funcionamiento,3217,32,Ambiente y desarrollo sostenible,0.001044571971331925
Corporación autónoma regional de la frontera nororiental (corponor),Inversion,0.0,0.0,0.0,Inversion,3217,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la frontera nororiental (corponor),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3217,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la frontera nororiental (corponor),Transferencias,0.0,0.0,0.0,Funcionamiento,3217,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la frontera nororiental (corponor),"Tributos, multas, sanciones, interés",15.3,0.0,15.3,Funcionamiento,3217,32,Ambiente y desarrollo sostenible,2.8942847862834274e-06
Corporación autónoma regional de la guajira (corpoguajira),Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3218,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la guajira (corpoguajira),Adquisición de bienes y servicios,410.0,0.0,410.0,Funcionamiento,3218,32,Ambiente y desarrollo sostenible,7.755926551478465e-05
Corporación autónoma regional de la guajira (corpoguajira),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3218,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la guajira (corpoguajira),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3218,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la guajira (corpoguajira),Gastos de personal,4664.2,0.0,4664.2,Funcionamiento,3218,32,Ambiente y desarrollo sostenible,0.0008823217712538014
Corporación autónoma regional de la guajira (corpoguajira),Inversion,0.0,0.0,0.0,Inversion,3218,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la guajira (corpoguajira),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3218,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la guajira (corpoguajira),Transferencias,0.0,0.0,0.0,Funcionamiento,3218,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la guajira (corpoguajira),"Tributos, multas, sanciones, interés",19.0,0.0,19.0,Funcionamiento,3218,32,Ambiente y desarrollo sostenible,3.594209865319289e-06
Corporación autónoma regional de la orinoquia (corporinoquia),Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3229,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la orinoquia (corporinoquia),Adquisición de bienes y servicios,72.7,0.0,72.7,Funcionamiento,3229,32,Ambiente y desarrollo sostenible,1.3752581958353279e-05
Corporación autónoma regional de la orinoquia (corporinoquia),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3229,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la orinoquia (corporinoquia),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3229,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la orinoquia (corporinoquia),Gastos de personal,2916.1,0.0,2916.1,Funcionamiento,3229,32,Ambiente y desarrollo sostenible,0.0005516355467503987
Corporación autónoma regional de la orinoquia (corporinoquia),Inversion,0.0,0.0,0.0,Inversion,3229,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la orinoquia (corporinoquia),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3229,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la orinoquia (corporinoquia),Transferencias,0.0,0.0,0.0,Funcionamiento,3229,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de la orinoquia (corporinoquia),"Tributos, multas, sanciones, interés",8.1,0.0,8.1,Funcionamiento,3229,32,Ambiente y desarrollo sostenible,1.5322684162676968e-06
Corporación autónoma regional de los valles del sinú y san jorge (cvs),Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3208,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de los valles del sinú y san jorge (cvs),Adquisición de bienes y servicios,823.9,0.0,823.9,Funcionamiento,3208,32,Ambiente y desarrollo sostenible,0.00015585628989666115
Corporación autónoma regional de los valles del sinú y san jorge (cvs),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3208,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de los valles del sinú y san jorge (cvs),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3208,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de los valles del sinú y san jorge (cvs),Gastos de personal,2972.9,0.0,2972.9,Funcionamiento,3208,32,Ambiente y desarrollo sostenible,0.0005623803425583008
Corporación autónoma regional de los valles del sinú y san jorge (cvs),Inversion,0.0,0.0,0.0,Inversion,3208,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de los valles del sinú y san jorge (cvs),Servicio de la deuda,0.0,0.0,0.0,Servicio de la deuda,3208,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de los valles del sinú y san jorge (cvs),Transferencias,15.7,0.0,15.7,Funcionamiento,3208,32,Ambiente y desarrollo sostenible,2.969952362395412e-06
Corporación autónoma regional de los valles del sinú y san jorge (cvs),"Tributos, multas, sanciones, interés",305.0,0.0,305.0,Funcionamiento,3208,32,Ambiente y desarrollo sostenible,5.769652678538858e-05
Corporación autónoma regional de nariño (corponariño),Adquisicion de activos financieros,0.0,0.0,0.0,Funcionamiento,3216,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de nariño (corponariño),Adquisición de bienes y servicios,0.0,0.0,0.0,Funcionamiento,3216,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de nariño (corponariño),Disminución de pasivos,0.0,0.0,0.0,Funcionamiento,3216,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de nariño (corponariño),Gastos comerc. y produccion,0.0,0.0,0.0,Funcionamiento,3216,32,Ambiente y desarrollo sostenible,0.0
Corporación autónoma regional de nariño (corponariño),Gastos de personal,3434.1,0.0,3434.1,Funcionamiento,3216,32,Ambiente y desarrollo sostenible,0.0006496250578154194
Corporación autónoma regional de nariño (corponariño),Inversion,0.0,0.0,0.0,Inversion,3216,32,Ambiente y desarrollo sostenible,0.0
