Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,Apropiación a precios corrientes,IPC,apropiacion_cons_2025,Apropiación a precios constantes (2025)
2021,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Funcionamiento,2293058000.0,2293058000.0,74.58595788962911,3074382986.9333096,3074382986.9333096
2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,2484114000.0,2484114000.0,74.58595788962911,3330538442.203752,3330538442.203752
2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Inversión,640390703.0,640390703.0,74.58595788962911,858594192.6865617,858594192.6865617
2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,2250239000.0,2250239000.0,74.58595788962911,3016974057.40885,3016974057.40885
2021,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Inversión,4220109486.0,4220109486.0,74.58595788962911,5658048251.179984,5658048251.179984
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,2118755400.0,2118755400.0,74.58595788962911,2840689400.456979,2840689400.456979
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,2486327000.0,2486327000.0,74.58595788962911,3333505488.6326184,3333505488.6326184
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversión,3040828814.0,3040828814.0,74.58595788962911,4076945446.621146,4076945446.621146
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,2347454000.0,2347454000.0,74.58595788962911,3147313604.892918,3147313604.892918
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,2563809500.0,2563809500.0,74.58595788962911,3437388983.8538733,3437388983.8538733
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,2008639680.0,2008639680.0,74.58595788962911,2693053406.8790092,2693053406.8790092
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,2278068000.0,2278068000.0,74.58595788962911,3054285370.1376896,3054285370.1376896
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,2254979000.0,2254979000.0,74.58595788962911,3023329141.038686,3023329141.038686
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,2201452000.0,2201452000.0,74.58595788962911,2951563621.7445474,2951563621.7445474
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Inversión,2172020582.0,2172020582.0,74.58595788962911,2912103891.2098103,2912103891.2098103
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,775300000.0,775300000.0,74.58595788962911,1039471801.3104749,1039471801.3104749
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,2441226240.0,2441226240.0,74.58595788962911,3273037323.7446117,3273037323.7446117
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,2656202000.0,2656202000.0,74.58595788962911,3561262837.0753074,3561262837.0753074
2021,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Inversión,2100103137.0,2100103137.0,74.58595788962911,2815681659.686791,2815681659.686791
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,181318884705.0,181318884705.0,74.58595788962911,243100564550.3839,243100564550.3839
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversión,262792554690.0,262792554690.0,74.58595788962911,352335160833.99426,352335160833.99426
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,13304839702.0,13304839702.0,74.58595788962911,17838263499.529293,17838263499.529293
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversión,10774624299.0,10774624299.0,74.58595788962911,14445915295.401962,14445915295.401962
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,8315844291.0,8315844291.0,74.58595788962911,11149343021.518377,11149343021.518377
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversión,15527078055.0,15527078055.0,74.58595788962911,20817696111.07854,20817696111.07854
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,8666012740.0,8666012740.0,74.58595788962911,11618826097.029955,11618826097.029955
2021,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversión,5390429173.0,5390429173.0,74.58595788962911,7227136750.025594,7227136750.025594
2021,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,35864280000.0,35864280000.0,74.58595788962911,48084493401.65515,48084493401.65515
2021,Organismos de control,25,Auditoría general de la república,3401,Inversión,6447862875.0,6447862875.0,74.58595788962911,8644875064.206354,8644875064.206354
2021,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,438463554000.0,438463554000.0,74.58595788962911,587863408081.2236,587863408081.2236
2021,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversión,251446291660.0,251446291660.0,74.58595788962911,337122829517.16656,337122829517.16656
2021,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,128612369000.0,128612369000.0,74.58595788962911,172435097220.7371,172435097220.7371
2021,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversión,28518935965.0,28518935965.0,74.58595788962911,38236333985.54964,38236333985.54964
2021,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,108015202000.0,108015202000.0,74.58595788962911,144819755696.96222,144819755696.96222
2021,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversión,138279817403.0,138279817403.0,74.58595788962911,185396583104.32086,185396583104.32086
2021,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,6258348000.0,6258348000.0,74.58595788962911,8390785849.074948,8390785849.074948
2021,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Inversión,6892672808.0,6892672808.0,74.58595788962911,9241247284.37442,9241247284.37442
2021,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,17523459000.0,17523459000.0,74.58595788962911,23494313803.586033,23494313803.586033
2021,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversión,16915609480.0,16915609480.0,74.58595788962911,22679348712.034237,22679348712.034237
2021,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,22990458550000.0,22990458550000.0,74.58595788962911,30824111133654.465,30824111133654.465
2021,Trabajo,36,Ministerio del trabajo,3601,Inversión,317217295104.0,317217295104.0,74.58595788962911,425304312070.92914,425304312070.92914
2021,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,93625796930.0,93625796930.0,74.58595788962911,125527377510.58406,125527377510.58406
2021,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversión,3776164654355.0,3776164654355.0,74.58595788962911,5062835902627.807,5062835902627.807
2021,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,7752547000.0,7752547000.0,74.58595788962911,10394110660.175568,10394110660.175568
2021,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversión,21500000000.0,21500000000.0,74.58595788962911,28825801274.571404,28825801274.571404
2021,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Funcionamiento,10616732060.0,10616732060.0,74.58595788962911,14234223653.34563,14234223653.34563
2021,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Inversión,14673890544.0,14673890544.0,74.58595788962911,19673797802.146812,19673797802.146812
2021,Interior,37,Ministerio del interior,3701,Funcionamiento,531739900000.0,531739900000.0,74.58595788962911,712922264519.0917,712922264519.0917
2021,Interior,37,Ministerio del interior,3701,Inversión,254649247000.0,254649247000.0,74.58595788962911,341417143662.3836,341417143662.3836
2021,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,4197796000.0,4197796000.0,74.58595788962911,5628131780.799569,5628131780.799569
2021,Interior,37,Dirección nacional del derecho de autor,3703,Inversión,927077331.0,927077331.0,74.58595788962911,1242964972.537956,1242964972.537956
2021,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Funcionamiento,3267819000.0,3267819000.0,74.58595788962911,4381279120.71017,4381279120.71017
2021,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Inversión,16000000000.0,16000000000.0,74.58595788962911,21451759088.05314,21451759088.05314
2021,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,991597500000.0,991597500000.0,74.58595788962911,1329469417644.7356,1329469417644.7356
2021,Interior,37,Unidad nacional de protección - unp,3708,Inversión,9000000000.0,9000000000.0,74.58595788962911,12066614487.02989,12066614487.02989
2021,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,5134900000.0,5134900000.0,74.58595788962911,6884539858.827753,6884539858.827753
2021,Interior,37,Dirección nacional de bomberos,3709,Inversión,62325400000.0,62325400000.0,74.58595788962911,83561841616.65918,83561841616.65918
2021,Empleo público,5,Comisión nacional del servicio civil,3801,Funcionamiento,23355821092.0,23355821092.0,74.58595788962911,31313965460.578384,31313965460.578384
2021,Empleo público,5,Comisión nacional del servicio civil,3801,Inversión,100242026850.0,100242026850.0,74.58595788962911,134397988155.27213,134397988155.27213
2021,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,24385909360.0,24385909360.0,74.58595788962911,32695040795.863754,32695040795.863754
2021,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Inversión,386465162527.0,386465162527.0,74.58595788962911,518147347653.40656,518147347653.40656
2021,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,2716083307242.0,2716083307242.0,74.58595788962911,3641547798127.3745,3641547798127.3745
2021,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversión,991523015036.0,991523015036.0,74.58595788962911,1329369553050.7725,1329369553050.7725
2021,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,2669000000.0,2669000000.0,74.58595788962911,3578421562.875864,3578421562.875864
2021,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversión,1726239718449.0,1726239718449.0,74.58595788962911,2314429910524.789,2314429910524.789
2021,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,179300000000.0,179300000000.0,74.58595788962911,240393775280.49545,240393775280.49545
2021,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversión,6230508633098.0,6230508633098.0,74.58595788962911,8353460637078.347,8353460637078.347
2021,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,765042000000.0,765042000000.0,74.58595788962911,1025718542265.1467,1025718542265.1467
2021,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Inversión,1334909993686.0,1334909993686.0,74.58595788962911,1789760474299.1628,1789760474299.1628
2021,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Funcionamiento,12994200000.0,12994200000.0,74.58595788962911,17421777996.373756,17421777996.373756
2021,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Inversión,30176357503.0,30176357503.0,74.58595788962911,40458496956.83254,40458496956.83254
2021,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,683411000000.0,683411000000.0,74.58595788962911,916273008132.8427,916273008132.8427
2021,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Inversión,6707691173320.0,6707691173320.0,74.58595788962911,8993235942945.07,8993235942945.07
2021,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Funcionamiento,98064000000.0,98064000000.0,74.58595788962911,131477831450.67767,131477831450.67767
2021,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Inversión,7846050941.0,7846050941.0,74.58595788962911,10519474661.182789,10519474661.182789
