Ingreso,Ingreso específico,Valor,Código de entidad,Código de sector,Sector,Entidad,Año,index_24,Valor_24
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,23251436759.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2022,80.89602091199535,28742373848.393143
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,141725218955.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2022,80.89602091199535,175194301718.72006
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,176380841671.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2022,80.89602091199535,218034014136.34433
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,179243000000.0,1102.0,11.0,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2022,80.89602091199535,221572084732.07074
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,20475000000.0,1104.0,11.0,Relaciones exteriores,Unidad administrativa especial migración colombia,2022,80.89602091199535,25310268378.06301
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,3735000000.0,1104.0,11.0,Relaciones exteriores,Unidad administrativa especial migración colombia,2022,80.89602091199535,4617037967.86644
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,444928111920.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2022,80.89602091199535,549999996172.8965
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,87901893214.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2022,80.89602091199535,108660342280.1551
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,68182700000.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2022,80.89602091199535,84284368045.95638
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,52500000.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2022,80.89602091199535,64898124.04631542
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,106109200000.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2022,80.89602091199535,131167390934.3865
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,36401070528.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2022,80.89602091199535,44997356010.377525
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,31967847105.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2022,80.89602091199535,39517205845.97971
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,4747000000.0,1310.0,13.0,Hacienda,Unidad administrativa especial dirección de impuestos y aduanas nacionales,2022,80.89602091199535,5868026568.530653
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2442000000.0,1310.0,13.0,Hacienda,Unidad administrativa especial dirección de impuestos y aduanas nacionales,2022,80.89602091199535,3018689884.2114716
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,289646727164.0,1313.0,13.0,Hacienda,Superintendencia financiera de colombia,2022,80.89602091199535,358048175792.35333
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,250535000000.0,1503.0,15.0,Defensa y policía,Caja de retiro de las fuerzas militares,2022,80.89602091199535,309700028722.73584
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,150118000000.0,1503.0,15.0,Defensa y policía,Caja de retiro de las fuerzas militares,2022,80.89602091199535,185569077820.66245
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,32438609062.0,1507.0,15.0,Defensa y policía,Instituto casas fiscales del ejército,2022,80.89602091199535,40099140472.29728
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,13138000000.0,1507.0,15.0,Defensa y policía,Instituto casas fiscales del ejército,2022,80.89602091199535,16240601023.247465
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,5850000000.0,1508.0,15.0,Defensa y policía,"Defensa civil colombiana, guillermo león valencia",2022,80.89602091199535,7231505250.875146
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1842000000.0,1508.0,15.0,Defensa y policía,"Defensa civil colombiana, guillermo león valencia",2022,80.89602091199535,2276997037.9678664
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,39115564306.0,1510.0,15.0,Defensa y policía,Club militar de oficiales,2022,80.89602091199535,48352890370.90315
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,10783000000.0,1510.0,15.0,Defensa y policía,Club militar de oficiales,2022,80.89602091199535,13329456601.741316
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,289594000000.0,1511.0,15.0,Defensa y policía,Caja de sueldos de retiro de la policía nacional,2022,80.89602091199535,357982996858.4508
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,146305000000.0,1511.0,15.0,Defensa y policía,Caja de sueldos de retiro de la policía nacional,2022,80.89602091199535,180855619782.78433
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,369047000000.0,1512.0,15.0,Defensa y policía,Fondo rotatorio de la policía,2022,80.89602091199535,456199199712.77264
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,62743000000.0,1512.0,15.0,Defensa y policía,Fondo rotatorio de la policía,2022,80.89602091199535,77560057086.43748
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,32500490000.0,1516.0,15.0,Defensa y policía,Superintendencia de vigilancia y seguridad privada,2022,80.89602091199535,40175634887.35302
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,389797476799.0,1519.0,15.0,Defensa y policía,Hospital militar,2022,80.89602091199535,481850000042.70966
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,403000253857.0,1520.0,15.0,Defensa y policía,Agencia logística de las fuerzas militares,2022,80.89602091199535,498170675533.4893
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,24000000000.0,1520.0,15.0,Defensa y policía,Agencia logística de las fuerzas militares,2022,80.89602091199535,29667713849.74419
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,57606893000.0,1702.0,17.0,Agricultura y desarrollo rural,Instituto colombiano agropecuario (ica),2022,80.89602091199535,71211034054.03465
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,6328387693.0,1702.0,17.0,Agricultura y desarrollo rural,Instituto colombiano agropecuario (ica),2022,80.89602091199535,7822866466.923616
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,4566902000.0,1715.0,17.0,Agricultura y desarrollo rural,Autoridad nacional de acuicultura y pesca - aunap,2022,80.89602091199535,5645397571.492685
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1373265644.0,1715.0,17.0,Agricultura y desarrollo rural,Autoridad nacional de acuicultura y pesca - aunap,2022,80.89602091199535,1697568840.2448614
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1600000000.0,1717.0,17.0,Agricultura y desarrollo rural,Agencia nacional de tierras - ant,2022,80.89602091199535,1977847589.982946
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,682687778.0,1717.0,17.0,Agricultura y desarrollo rural,Agencia nacional de tierras - ant,2022,80.89602091199535,843907735.2675703
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,556265000.0,1718.0,17.0,Agricultura y desarrollo rural,Agencia de desarrollo rural - adr,2022,80.89602091199535,687629618.5261647
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4265129651.0,1718.0,17.0,Agricultura y desarrollo rural,Agencia de desarrollo rural - adr,2022,80.89602091199535,5272360250.746971
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,5889000000.0,1903.0,19.0,Salud y protección social,Instituto nacional de salud (ins),2022,80.89602091199535,7279715285.8809805
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2111000000.0,1903.0,19.0,Salud y protección social,Instituto nacional de salud (ins),2022,80.89602091199535,2609522664.0337496
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,189708040833.0,1910.0,19.0,Salud y protección social,Superintendencia nacional de salud,2022,80.89602091199535,234508494601.2096
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,63000000000.0,1910.0,19.0,Salud y protección social,Superintendencia nacional de salud,2022,80.89602091199535,77877748855.57849
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,141762784988.0,1912.0,19.0,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2022,80.89602091199535,175240739148.6165
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,89000000000.0,1912.0,19.0,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2022,80.89602091199535,110017772192.80138
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,18069936447.0,1913.0,19.0,Salud y protección social,Fondo de previsión social del congreso ,2022,80.89602091199535,22337237658.027466
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,26000000000.0,1913.0,19.0,Salud y protección social,Fondo de previsión social del congreso ,2022,80.89602091199535,32140023337.222874
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,110050994000.0,1914.0,19.0,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2022,80.89602091199535,136040058286.32979
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4827569000.0,1914.0,19.0,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2022,80.89602091199535,5967622320.078988
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,148525227716.0,2103.0,21.0,Minas y energía,Servicio geológico colombiano,2022,80.89602091199535,183600164806.09927
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,20339800000.0,2103.0,21.0,Minas y energía,Servicio geológico colombiano,2022,80.89602091199535,25143140256.709454
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,42004417795.0,2109.0,21.0,Minas y energía,Unidad de planeacion minero energética - upme,2022,80.89602091199535,51923960315.298454
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1348700000.0,2109.0,21.0,Minas y energía,Unidad de planeacion minero energética - upme,2022,80.89602091199535,1667201902.8812494
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,14322923000.0,2110.0,21.0,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2022,80.89602091199535,17705349210.66332
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,294207908572.0,2111.0,21.0,Minas y energía,Agencia nacional de hidrocarburos - anh,2022,80.89602091199535,363686501826.9082
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,621592169495.0,2111.0,21.0,Minas y energía,Agencia nacional de hidrocarburos - anh,2022,80.89602091199535,768384108992.4729
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,24294319139.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2022,80.89602091199535,30031537849.59232
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,33036362285.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2022,80.89602091199535,40838055954.49422
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1286143816.0,2209.0,22.0,Educación,Nación,2022,80.89602091199535,1589872779.2794185
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,161800000.0,2209.0,22.0,Educación,Nación,2022,80.89602091199535,200009837.53702542
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,314039912.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2022,80.89602091199535,388201926.9422853
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,10900000.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2022,80.89602091199535,13474086.70675882
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,9750000000.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2022,80.89602091199535,12052508751.458578
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2009400000.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2022,80.89602091199535,2483929342.0698323
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,450000000.0,2238.0,22.0,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2022,80.89602091199535,556269634.6827036
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,2190703875.0,2239.0,22.0,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2022,80.89602091199535,2708048987.209407
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,11455255409.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2022,80.89602091199535,14160468314.581099
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2613800000.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2022,80.89602091199535,3231061269.18589
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,2112998197.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2022,80.89602091199535,2611992744.7342253
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,243000000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2022,80.89602091199535,300385602.7286599
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1657782000000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2022,80.89602091199535,2049275083385.6926
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,446709000000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2022,80.89602091199535,552201449421.0574
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,44462940000.0,2308.0,23.0,Tecnologías de la información y las comunicaciones,Unidad administrativa especial comisión de regulación de las comunicaciones ,2022,80.89602091199535,54963074201.5977
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,34982451000.0,2309.0,23.0,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,2022,80.89602091199535,43243722751.27906
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,155216575000.0,2311.0,23.0,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,2022,80.89602091199535,191871705493.22324
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2972295000.0,2311.0,23.0,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,2022,80.89602091199535,3674216564.042725
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,23555072000.0,2312.0,23.0,Tecnologías de la información y las comunicaciones,Corporación agencia nacional de gobierno digital - and,2022,80.89602091199535,29117713991.921734
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,18129906000.0,2312.0,23.0,Tecnologías de la información y las comunicaciones,Corporación agencia nacional de gobierno digital - and,2022,80.89602091199535,22411369305.448345
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1758957206000.0,2402.0,24.0,Transporte,Instituto nacional de vías,2022,80.89602091199535,2174343294231.3977
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1308992545584.0,2412.0,24.0,Transporte,Unidad administrativa especial de la aeronáutica civil,2022,80.89602091199535,1618117344743.0974
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,184570824312.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2022,80.89602091199535,228158100029.15933
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,144273899105.0,2416.0,24.0,Transporte,Agencia nacional de seguridad vial,2022,80.89602091199535,178344864776.41684
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,57776219010.0,2417.0,24.0,Transporte,Superintendencia de puertos y transporte,2022,80.89602091199535,71420347204.5346
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1008067000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2022,80.89602091199535,1246126804.0570865
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,29569852000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2022,80.89602091199535,36552912821.470245
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,111211447424.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2022,80.89602091199535,137474558291.29593
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,11430782771.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2022,80.89602091199535,14130216347.025581
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,14193863802.0,2803.0,28.0,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,2022,80.89602091199535,17545812070.83242
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,13597600000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2022,80.89602091199535,16808737743.470066
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1654100000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2022,80.89602091199535,2044723561.6192443
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,31752840800.0,2904.0,29.0,Fiscalía,Fondo especial para la administración de bienes de la fiscalía general de la nación,2022,80.89602091199535,39251424782.1201
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,8308000000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2022,80.89602091199535,10269973610.986446
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,596894000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2022,80.89602091199535,737853349.6095504
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,156080562682.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2022,80.89602091199535,192939727964.8599
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,73266639977.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2022,80.89602091199535,90568904565.41101
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,8706877982.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2022,80.89602091199535,10763048520.608923
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,10600000000.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2022,80.89602091199535,13103240283.637018
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,2485790092.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2022,80.89602091199535,3072821214.1660533
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,1642584636.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2022,80.89602091199535,2030488789.784759
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,290700000.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2022,80.89602091199535,359350184.0050265
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,165087383348.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2022,80.89602091199535,204073552057.14532
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2695313000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2022,80.89602091199535,3331823950.812315
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,185534068000.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2022,80.89602091199535,229348818283.45752
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,75352096000.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2022,80.89602091199535,93146850921.10223
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,6433931000.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2022,80.89602091199535,7953334326.541604
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,9003788085.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2022,80.89602091199535,11130075352.89651
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,884786000.0,3505.0,35.0,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2022,80.89602091199535,1093732411.0941567
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,62438178.0,3505.0,35.0,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2022,80.89602091199535,77183249.92514138
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,172323167000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2022,80.89602091199535,213018100343.2367
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,71159147000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2022,80.89602091199535,87963717124.49512
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,347518285000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2022,80.89602091199535,429586376538.91034
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,1173435585000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2022,80.89602091199535,1450547964870.299
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,137741700000.0,3708.0,37.0,Interior,Unidad nacional de protección - unp,2022,80.89602091199535,170270055865.72122
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,81268047072.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2022,80.89602091199535,100459881902.48488
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,34918412155.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2022,80.89602091199535,43164560829.248726
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,50649000000.0,4104.0,41.0,Inclusión social y reconciliación,Unidad de atención y reparación integral a las víctimas,2022,80.89602091199535,62610001615.65389
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,19691000000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2022,80.89602091199535,24341123058.971367
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,412013000000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2022,80.89602091199535,509311824432.2772
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,23679000000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2022,80.89602091199535,29270908177.00386
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,2696989000000.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2022,80.89602091199535,3333895746162.8223
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,192765000000.0,1102,11,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2023,91.511762997386,210645051178.29086
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,216611414415.0,324,3,Planeación,Superintendencia de servicios públicos domiciliarios,2023,91.511762997386,236703356290.04047
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS CORRIENTES,25879000000.0,402,4,Información estadística,Fondo rotatorio del dane,2023,91.511762997386,28279424581.44886
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,24608024492.0,1102,11,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2023,91.511762997386,26890558859.305244
