Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios corrientes en millones,Apropiación a precios constantes (2024) en millones
2022,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,19440686670307,24031697049050.18,19440686.67,24031697.05
2022,Hacienda,13,Ministerio de hacienda y crédito público,1301,Deuda,19195380,23728460.04487928,19.2,23.73
2022,Hacienda,13,Ministerio de hacienda y crédito público,1301,Inversion,3369939416787,4165766596175.439,3369939.42,4165766.6
2022,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Funcionamiento,15328000000,18947779912.03662,15328.0,18947.78
2022,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Inversion,10200000000,12608778386.14128,10200.0,12608.78
2022,Hacienda,13,Superintendencia de la economía solidaria,1309,Funcionamiento,18071000000,22338552374.11364,18071.0,22338.55
2022,Hacienda,13,Superintendencia de la economía solidaria,1309,Deuda,8861530,10954222.34628848,8.86,10.95
2022,Hacienda,13,Superintendencia de la economía solidaria,1309,Inversion,50289056103,62165055259.89732,50289.06,62165.06
2022,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Funcionamiento,1737495000000,2147812686473.387,1737495.0,2147812.69
2022,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Deuda,55361903794,68435879997.39413,55361.9,68435.88
2022,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Inversion,89911344626,111144335175.4126,89911.34,111144.34
2022,Hacienda,13,Unidad de información y análisis financiero,1312,Funcionamiento,10480000000,12954901714.3883,10480.0,12954.9
2022,Hacienda,13,Unidad de información y análisis financiero,1312,Inversion,5000000000,6180773718.696706,5000.0,6180.77
2022,Hacienda,13,Superintendencia financiera de colombia,1313,Funcionamiento,258484000000,319526222780.7199,258484.0,319526.22
2022,Hacienda,13,Superintendencia financiera de colombia,1313,Deuda,44538443,55056407.59321426,44.54,55.06
2022,Hacienda,13,Superintendencia financiera de colombia,1313,Inversion,31118188721,38466896604.04021,31118.19,38466.9
2022,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Funcionamiento,199420000000,246513978996.4995,199420.0,246513.98
2022,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Deuda,9225000000,11403527510.99542,9225.0,11403.53
2022,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Inversion,7888655374,9751598762.294949,7888.66,9751.6
2022,Hacienda,13,Fondo adaptación,1315,Funcionamiento,30590129312,37814133460.62867,30590.13,37814.13
2022,Hacienda,13,Fondo adaptación,1315,Inversion,606088008885,749218567306.7247,606088.01,749218.57
2022,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,1401,Deuda,68409158374274,84564305639574.69,68409158.37,84564305.64
2022,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,15715101105000,19426296779289.12,15715101.1,19426296.78
2022,Defensa y policía,15,Ministerio de defensa nacional,1501,Deuda,896150000000,1107780073602.011,896150.0,1107780.07
2022,Defensa y policía,15,Ministerio de defensa nacional,1501,Inversion,1429689259648,1767317160387.062,1429689.26,1767317.16
2022,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Funcionamiento,4763507000000,5888431774885.559,4763507.0,5888431.77
2022,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Deuda,4050467755,5007004929.70649,4050.47,5007.0
2022,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Inversion,10030000000,12398632079.70559,10030.0,12398.63
2022,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,28791000000,35590131226.99937,28791.0,35590.13
2022,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Deuda,8609062,10642132.8304461,8.61,10.64
2022,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversion,16777000000,20738968135.71493,16777.0,20738.97
2022,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Funcionamiento,35991000000,44490445381.92263,35991.0,44490.45
2022,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Deuda,63629470,78655871.1821201,63.63,78.66
2022,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Inversion,10600000000,13103240283.63702,10600.0,13103.24
2022,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,49884000000,61664343236.6933,49884.0,61664.34
2022,Defensa y policía,15,Club militar de oficiales,1510,Deuda,14564306,18003735.95117135,14.56,18.0
2022,Defensa y policía,15,Club militar de oficiales,1510,Inversion,10000000000,12361547437.39341,10000.0,12361.55
2022,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,4694663000000,5803329937707.567,4694663.0,5803329.94
2022,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Deuda,4970772083,6144643490.447536,4970.77,6144.64
2022,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversion,8000000000,9889237949.91473,8000.0,9889.24
2022,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,429290000000,530668869939.8618,429290.0,530668.87
2022,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversion,2500000000,3090386859.348353,2500.0,3090.39
2022,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,22385000000,27671323938.60515,22385.0,27671.32
2022,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversion,10115490000,12504310948.74787,10115.49,12504.31
2022,Defensa y policía,15,Hospital militar,1519,Funcionamiento,403272000000,498506595817.2517,403272.0,498506.6
2022,Defensa y policía,15,Hospital militar,1519,Deuda,340476799,420882010.2170362,340.48,420.88
2022,Defensa y policía,15,Hospital militar,1519,Inversion,18500000000,22868862759.17781,18500.0,22868.86
2022,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,419830253857,518975159870.6224,419830.25,518975.16
2022,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversion,7170000000,8863229512.611076,7170.0,8863.23
2022,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Funcionamiento,76399000000,94440986266.94193,76399.0,94440.99
2022,Defensa y policía,15,Policía nacional,1601,Funcionamiento,11763704000000,14541758503545.46,11763704.0,14541758.5
2022,Defensa y policía,15,Policía nacional,1601,Deuda,319546746143,395009226091.1405,319546.75,395009.23
2022,Defensa y policía,15,Policía nacional,1601,Inversion,483937533928,598221678238.6156,483937.53,598221.68
2022,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,390172346000,482313396383.8076,390172.35,482313.4
2022,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Deuda,1366834000,1689618333.004219,1366.83,1689.62
2022,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversion,895297499365,1106726250898.015,895297.5,1106726.25
2022,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,179502990022,221893472631.0909,179502.99,221893.47
2022,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversion,168504101838,208297144826.5807,168504.1,208297.14
2022,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,13813872000,17076083402.20806,13813.87,17076.08
2022,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversion,51051606291,63107685292.13284,51051.61,63107.69
2022,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,61657552000,76218275392.1551,61657.55,76218.28
2022,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Deuda,1151593000,1423547149.807019,1151.59,1423.55
2022,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversion,214981784340,265750752529.439,214981.78,265750.75
2022,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Funcionamiento,34197822000,42273799890.85361,34197.82,42273.8
2022,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Deuda,2754790000,3405346726.5057,2754.79,3405.35
2022,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Inversion,271339022574,335417019916.4463,271339.02,335417.02
2022,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Funcionamiento,37692508000,46593772567.63307,37692.51,46593.77
2022,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Inversion,223008442170,275672943682.366,223008.44,275672.94
2022,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,39399328056849,48703666277616.41,39399328.06,48703666.28
2022,Salud y protección social,19,Ministerio de salud y protección social,1901,Deuda,11390906973,14080923690.16749,11390.91,14080.92
2022,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversion,965403097201,1193387618225.668,965403.1,1193387.62
2022,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,45338670000,56045611995.33256,45338.67,56045.61
2022,Salud y protección social,19,Instituto nacional de salud (ins),1903,Deuda,43048533,53214648.27896958,43.05,53.21
2022,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversion,62516054788,77279517686.05476,62516.05,77279.52
2022,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,191932060000,237257726444.6639,191932.06,237257.73
2022,Salud y protección social,19,Superintendencia nacional de salud,1910,Deuda,1531136833,1892722059.426981,1531.14,1892.72
2022,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversion,63000000000,77877748855.57849,63000.0,77877.75
2022,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,140711342000,173940992911.2288,140711.34,173940.99
2022,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Deuda,1051442988,1299746237.387667,1051.44,1299.75
2022,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversion,89000000000,110017772192.8014,89000.0,110017.77
2022,Salud y protección social,19,Fondo de previsión social del congreso,1913,Funcionamiento,319707438227,395207866373.0585,319707.44,395207.87
2022,Salud y protección social,19,Fondo de previsión social del congreso,1913,Deuda,379304447,468878991.4804776,379.3,468.88
2022,Salud y protección social,19,Fondo de previsión social del congreso,1913,Inversion,267273700,330391652.1317655,267.27,330.39
2022,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,581790026539,719182501166.4221,581790.03,719182.5
2022,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Deuda,110515461,136614211.3716902,110.52,136.61
2022,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Inversion,2725700000,3369386985.010323,2725.7,3369.39
2022,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,172995960400,213849777096.2032,172995.96,213849.78
2022,Minas y energía,21,Ministerio de minas y energía,2101,Deuda,13546034685,16744995034.7204,13546.03,16745.0
2022,Minas y energía,21,Ministerio de minas y energía,2101,Inversion,4020058357087,4969414208222.078,4020058.36,4969414.21
2022,Minas y energía,21,Servicio geológico colombiano,2103,Funcionamiento,58143760412,71874685252.13751,58143.76,71874.69
2022,Minas y energía,21,Servicio geológico colombiano,2103,Deuda,69248368,85601698.5994076,69.25,85.6
2022,Minas y energía,21,Servicio geológico colombiano,2103,Inversion,175224120358,216604127598.095,175224.12,216604.13
2022,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Funcionamiento,17614060450,21773704381.77901,17614.06,21773.7
2022,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Deuda,135000000,166880890.4048111,135.0,166.88
2022,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Inversion,25604057345,31650576945.99587,25604.06,31650.58
2022,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,32603839733,40303391150.06517,32603.84,40303.39
2022,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Deuda,378296525,467633043.9188583,378.3,467.63
2022,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Inversion,235664588150,291317898573.0007,235664.59,291317.9
2022,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Funcionamiento,603583816000,746122997392.6937,603583.82,746123.0
2022,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Deuda,1112621225,1375372005.268827,1112.62,1375.37
2022,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Inversion,311103640842,384572241421.4186,311103.64,384572.24
2022,Minas y energía,21,Agencia nacional de minería - anm,2112,Funcionamiento,105370929943,130254774901.2652,105370.93,130254.77
2022,Minas y energía,21,Agencia nacional de minería - anm,2112,Inversion,19500000000,24105017502.91716,19500.0,24105.02
2022,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,43942698068799,54319974670451.48,43942698.07,54319974.67
2022,Educación,22,Ministerio de educación nacional,2201,Inversion,4160327696271,5142808817255.562,4160327.7,5142808.82
2022,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,5847009889,7227809010.978189,5847.01,7227.81
2022,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Inversion,6747943816,8341502758.634953,6747.94,8341.5
2022,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Funcionamiento,5865619089,7250812861.835383,5865.62,7250.81
2022,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Deuda,3463614,4281562.876581995,3.46,4.28
2022,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Inversion,1638125690,2024976842.534781,1638.13,2024.98
2022,Educación,22,Escuela tecnológica instituto técnico central,2234,Funcionamiento,27593356937,34109659073.36541,27593.36,34109.66
2022,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversion,12126716629,14990498286.9211,12126.72,14990.5
2022,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,5120521896,6329757432.161566,5120.52,6329.76
2022,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Inversion,2487452756,3074876524.156898,2487.45,3074.88
2022,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,6795507460,8400298782.795082,6795.51,8400.3
2022,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Inversion,1982585199,2450782098.611256,1982.59,2450.78
2022,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,20093790766,24839034775.09667,20093.79,24839.03
2022,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversion,6919556404,8553642473.376537,6919.56,8553.64
2022,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,8375999122,10354031048.21686,8376.0,10354.03
2022,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversion,5488530167,6784672602.093529,5488.53,6784.67
2022,Educación,22,Unidad administrativa especial de alimentación escolar,2246,Funcionamiento,14286437034,17660246910.71251,14286.44,17660.25
2022,Educación,22,Unidad administrativa especial de alimentación escolar,2246,Inversion,1214314677400,1501080848860.318,1214314.68,1501080.85
2022,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Funcionamiento,106793000000,132012673548.1555,106793.0,132012.67
2022,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Deuda,2690573000,3325964577.326991,2690.57,3325.96
2022,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,756964000000,935724639439.9069,756964.0,935724.64
2022,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversion,1347527000000,1665751893366.843,1347527.0,1665751.89
2022,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Funcionamiento,24571982000,30374772112.3777,24571.98,30374.77
2022,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Deuda,5414000,6692541.782604793,5.41,6.69
2022,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Inversion,19885544000,24581609547.4374,19885.54,24581.61
2022,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,20599022649,25463579563.95548,20599.02,25463.58
2022,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversion,14383428351,17780143187.32358,14383.43,17780.14
2022,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Funcionamiento,18188870000,22484257933.75819,18188.87,22484.26
2022,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Inversion,140000000000,173061664123.5078,140000.0,173061.66
2022,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Funcionamiento,3924239000,4850966655.416929,3924.24,4850.97
2022,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Inversion,37760739000,46678116641.95315,37760.74,46678.12
2022,Transporte,24,Ministerio de transporte,2401,Funcionamiento,208013806000,257137253050.175,208013.81,257137.25
2022,Transporte,24,Ministerio de transporte,2401,Deuda,13215388000,16336264566.55596,13215.39,16336.26
2022,Transporte,24,Ministerio de transporte,2401,Inversion,187908781072,232284331112.4301,187908.78,232284.33
2022,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,203071707000,251028053927.2956,203071.71,251028.05
2022,Transporte,24,Instituto nacional de vías,2402,Deuda,113245623287,139989114433.9435,113245.62,139989.11
2022,Transporte,24,Instituto nacional de vías,2402,Inversion,5284806000000,6532838006642.133,5284806.0,6532838.01
2022,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,605635000000,748658578224.5759,605635.0,748658.58
2022,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Deuda,3101000000,3833315860.335697,3101.0,3833.32
2022,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversion,997142545584,1232622487907.984,997142.55,1232622.49
2022,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,99785985370,123350919173.83,99785.99,123350.92
2022,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,1167604335047,1443339637578.969,1167604.34,1443339.64
2022,Transporte,24,Agencia nacional de infraestructura,2413,Inversion,4505182025012,5569102131627.795,4505182.03,5569102.13
2022,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Funcionamiento,7585900000,9377346270.532269,7585.9,9377.35
2022,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Inversion,2000000000,2472309487.478683,2000.0,2472.31
2022,Transporte,24,Comisión de regulación de infraestructura y transporte,2415,Funcionamiento,1246300000,1540619657.122341,1246.3,1540.62
2022,Transporte,24,Agencia nacional de seguridad vial,2416,Funcionamiento,20565873000,25422601468.09084,20565.87,25422.6
2022,Transporte,24,Agencia nacional de seguridad vial,2416,Deuda,17235000,21305127.00834754,17.24,21.31
2022,Transporte,24,Agencia nacional de seguridad vial,2416,Inversion,123690791105,152900958181.3177,123690.79,152900.96
2022,Transporte,24,Superintendencia de puertos y transporte,2417,Funcionamiento,42888396000,53016694166.77139,42888.4,53016.69
2022,Transporte,24,Superintendencia de puertos y transporte,2417,Deuda,699639000,864862068.755049,699.64,864.86
2022,Transporte,24,Superintendencia de puertos y transporte,2417,Inversion,14188184010,17538790969.00817,14188.18,17538.79
2022,Organismos de control,25,Procuraduría general de la nación,2501,Funcionamiento,877960503000,1085295040599.228,877960.5,1085295.04
2022,Organismos de control,25,Procuraduría general de la nación,2501,Inversion,140170498557,173272426723.544,140170.5,173272.43
2022,Organismos de control,25,Defensoría del pueblo,2502,Funcionamiento,721773422000,892223639510.2775,721773.42,892223.64
2022,Organismos de control,25,Defensoría del pueblo,2502,Deuda,247291740,305690857.4885558,247.29,305.69
2022,Organismos de control,25,Defensoría del pueblo,2502,Inversion,74375679763,91939849357.87056,74375.68,91939.85
2022,Organismos de control,25,Contraloría general de la república,2601,Funcionamiento,994411912780,1229247003213.909,994411.91,1229247.0
2022,Organismos de control,25,Contraloría general de la república,2601,Deuda,1164626320,1439658350.151692,1164.63,1439.66
2022,Organismos de control,25,Contraloría general de la república,2601,Inversion,222112767100,274565750695.7365,222112.77,274565.75
2022,Organismos de control,25,Fondo de bienestar social de la contraloría general de la república,2602,Funcionamiento,107388497000,132748799989.588,107388.5,132748.8
2022,Organismos de control,25,Fondo de bienestar social de la contraloría general de la república,2602,Deuda,7790978,9630854.413068846,7.79,9.63
2022,Rama judicial,27,Rama judicial,2701,Funcionamiento,5005472200000,6187538204685.396,5005472.2,6187538.2
2022,Rama judicial,27,Rama judicial,2701,Deuda,61903665013,76522509160.67104,61903.67,76522.51
2022,Rama judicial,27,Rama judicial,2701,Inversion,580822027740,717985904859.1042,580822.03,717985.9
2022,Registraduría,28,Registraduría nacional del estado civil,2801,Funcionamiento,2123098245211,2624477967242.249,2123098.25,2624477.97
2022,Registraduría,28,Registraduría nacional del estado civil,2801,Deuda,68676963,84895353.59806122,68.68,84.9
2022,Registraduría,28,Registraduría nacional del estado civil,2801,Inversion,62671096655,77471173425.42502,62671.1,77471.17
2022,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,59784885682,73903370039.71852,59784.89,73903.37
2022,Registraduría,28,Fondo rotatorio de la registraduría,2802,Inversion,65866122520,81420719804.81465,65866.12,81420.72
2022,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,14193863802,17545812070.83242,14193.86,17545.81
2022,Fiscalía,29,Fiscalía general de la nación,2901,Funcionamiento,4218350300000,5214533734099.273,4218350.3,5214533.73
2022,Fiscalía,29,Fiscalía general de la nación,2901,Deuda,514422336633,635905611714.3593,514422.34,635905.61
2022,Fiscalía,29,Fiscalía general de la nación,2901,Inversion,139356000001,172265580469.7758,139356.0,172265.58
2022,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,240284300000,297028577291.087,240284.3,297028.58
2022,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Deuda,82199195,101610924.8308051,82.2,101.61
2022,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Inversion,46051048947,56926222610.00665,46051.05,56926.22
2022,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Funcionamiento,16605000000,20526349519.79176,16605.0,20526.35
2022,Fiscalía,29,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,Inversion,15147840800,18725075262.32834,15147.84,18725.08
2022,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,240334037145,297090060098.8188,240334.04,297090.06
2022,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Deuda,1932988235,2389472576.287587,1932.99,2389.47
2022,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Inversion,279267974129,345218430994.039,279267.97,345218.43
2022,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,54516177350,67390431241.73773,54516.18,67390.43
2022,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Deuda,73458261,90805777.80199264,73.46,90.81
2022,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Inversion,32228239274,39839090860.92165,32228.24,39839.09
2022,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,74681779420,92318235900.92812,74681.78,92318.24
2022,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversion,420760717978,520125357507.6758,420760.72,520125.36
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,3091431863,3821488162.394399,3091.43,3821.49
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Deuda,140180613,173284929.7402388,140.18,173.28
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Inversion,15227411732,18823437247.3839,15227.41,18823.44
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,5159646000,6378120878.915717,5159.65,6378.12
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,3716890752,4594652135.045688,3716.89,4594.65
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Deuda,3358230,4151291.945067768,3.36,4.15
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Inversion,1363018487,1684901768.50947,1363.02,1684.9
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,3884100000,4801348640.157975,3884.1,4801.35
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Deuda,83020580,102626283.7949915,83.02,102.63
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,2082836555,2574708287.896957,2082.84,2574.71
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Inversion,2517626609,3112176075.679742,2517.63,3112.18
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),3213,Funcionamiento,1248616000,1543482591.508841,1248.62,1543.48
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,2163854680,2674859227.444574,2163.85,2674.86
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Deuda,1389697022,1717880566.105736,1389.7,1717.88
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,2599473500,3213351498.249709,2599.47,3213.35
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,2589714000,3201287246.028184,2589.71,3201.29
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,3900436000,4821542464.051702,3900.44,4821.54
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Deuda,643274000,795186206.624181,643.27,795.19
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,3745353000,4629835877.928373,3745.35,4629.84
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2960844000,3660061356.072166,2960.84,3660.06
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Deuda,145348481,179673214.2834575,145.35,179.67
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Inversion,32238783421,39852125058.25438,32238.78,39852.13
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,5863100000,7247698878.018131,5863.1,7247.7
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Deuda,127683023,157835974.5764294,127.68,157.84
